"id","product","review","category"
"1962","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1963","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1964","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1965","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1966","Sprinkler System","Average system","water pressure could be better."""""
"1967","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1968","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1969","Organic Pesticide","Fantastic product! My farm is completely pest free now.""""","pesticide"
"1970","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1971","Tomato Seeds","Best tomato seeds I have ever used","great germination rate!"""""
"1972","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1973","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1974","Compost Manure","Terrible quality manure","waste of money."""""
"1975","Compost Manure","Terrible quality manure","waste of money."""""
"1976","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1977","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1978","Tomato Seeds","Best tomato seeds I have ever used","great germination rate!"""""
"1979","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1980","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1981","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1982","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1983","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1984","Compost Manure","Terrible quality manure","waste of money."""""
"1985","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1986","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1987","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1988","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1989","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1990","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1991","Organic Pesticide","Fantastic product! My farm is completely pest free now.""""","pesticide"
"1992","Neem Oil Spray","Superb organic solution","completely eliminated pests without chemicals!"""""
"1993","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1994","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1995","Compost Manure","Terrible quality manure","waste of money."""""
"1996","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1997","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1998","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1999","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"2000","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
